title_fa,title_en,open_jobs,category,company_size,company_site,year
آژانس تبلیغاتی اصفهان برندینگ , Esfahan Branding,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,esfahanbranding.ir,None
رستاک پناه , Rastak Panah,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
رادین همکاران بهتا , Radin Hamkaran Behta,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,www.radinhamkaran.com,None
گلوریا ایران , Gloria Iran,۰,استاندارد و کنترل‌کیفیت,۲ - ۱۰ نفر,None,None
موسسه بین الملل صنعت سوربن , SORBON  ACADEMY,۰,نفت و گاز,۲ - ۱۰ نفر,www.sorbonacademy.com,None
ایلیا سروتک , Illiaservetech,۰,معماری و عمران,۲ - ۱۰ نفر,www.istech.ir,None
مباشر , Mobasher,۰,املاک و مستغلات,۲ - ۱۰ نفر,mobasher.ir,None
اسپادانا سیر , Espadana Seir,۰,گردشگری و هتل‌ها,۵۱ تا ۲۰۰ نفر,espadanaseir.com,None
حوض نقاشی , Paint Box,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کاوش نیرو , Kavoshniroo,۰,مخابرات و ارتباطات (تلکام),۱۱ تا ۵۰ نفر,None,None
حرارت ساز پویا , Hararat Saz Pooya,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,hararatsazpooya.com,None
فراسام , Farasam Atin Tejarat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
صنایع هوای فشرده ایران , Iraind Co.,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.iraindco.com,None
اندیشه سازان ره پویا , TBASR.co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گل سم گرگان , Golsam Gorgan,۰,کشاورزی,۲۰۱ تا ۵۰۰ نفر,golsamco.com,None
شرکت غذا آکادمی , Ghazaacademy,۰,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,None,None
ساروتکنولوژی , Sarotek,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.sarotek.com,None
آرکا , Arka,۰,مخابرات و ارتباطات (تلکام),۲ - ۱۰ نفر,Arka-vision.net,None
ظفران , Zafaran,۰,نفت و گاز,۵۱ تا ۲۰۰ نفر,None,None
سیتی کالا , Citikala,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,citikala.com,None
خانه ایده آزود , Azod Idea House,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
سام سیر , Sam Seir,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,samseir.com,None
موجريان وب , Moojrian Web,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
 پارس نانو , Parsnano,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.parsnanoict.com,None
مجری دیتا  , Data Mojri,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
ایتوک مهر ایرانیان اروند , Eitok Mehr Iranian Arvand,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,Offikar.ir,None
فروشگاه ایرانیان نورا , SKY,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
چیکولند , Chicoland,۰,غذا و رستوران‌ها,۵۱ تا ۲۰۰ نفر,None,None
رامین گشت , RAMINGASHT.COM,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,RAMINGASHT.COM,None
بارآن آرکا ایرانیان , BarOn,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,BRN.ir,None
سی آی پی کلاس , Cip Class,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
بوتیک , Botick,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.botick.com,None
املاک چشم انداز , Cheshm Andaz,۰,املاک و مستغلات,۱۱ تا ۵۰ نفر,None,None
زوم استادیو , Zoom-Studio,۰,رسانه و انتشارات,۱۱ تا ۵۰ نفر,None,None
اشترومن خاورمیانه , Straumann Group,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,ww.straumann.com,None
یک شرکت معتبر در زمینه تولید مصنوعات پلیمری , Well-known Company in Plastic Industry,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
کن آی , Can I,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
 مهندسی مهستان گاز , Mahestangas,۰,نفت و گاز,۱۱ تا ۵۰ نفر,None,None
مهدیران , Mahdiran,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
گسترش تجارت الکترونیکی کالای کیش , kala.ir,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,kala.ir,None
صنایع نساجی فرخ سپهر کاشان , Farrahi,۰,تولید و صنایع,۵۰۱ تا ۱۰۰۰ نفر,www.farrahicarpet.com,None
گروه رایان فناوری , Rayan Fanavari Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
بدر رایان , Badr Rayan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.badrrayan.com,None
کیا رایان , Kia Rayan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
ابزار دقیق کیهان , Keyhan Instruments,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
کنگره صنعت حفاری , Drilling Congress,۰,نفت و گاز,۱۱ تا ۵۰ نفر,irandrilling.com/fa,None
نرم افزار مدیران , Manage CRM,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تمدن برتر , Tamadon Bartar,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
مجتمع فنی تهران-نمایندگی شهرکرد , MFT,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
دفتر معماری اطلس , Atlas Architecture,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
دایگان گستران صنعت , Daygan Gostaran Sanaat,۰,منابع انسانی,۱۱ تا ۵۰ نفر,daygan.ir,None
عروسک سازی سپهر , Sepehr,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
چاپ دیجیتال ارجمند , Chap Digital Arjmand,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),None,None
فناوری اطلاعات نوآوران ویرا سپهر , Vira Sepehr Information Technology,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,virasepehr.com,None
ثبت آرسین , Sabtarsin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sabtarsin.com,None
آویژ پردازش با من , Avij Pardazesh Ba Man,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نسیم سبز تصویر , Nasim Sabz Tasvir,۰,تبلیغات، بازاریابی و برندسازی,یک نفر (من),nasimsabz.com,None
خانه هوشمند آسانه , Asaneh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,asanehfaraz.com/,None
نلسا , Nelsa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آریا , Aria,۰,املاک و مستغلات,۲ - ۱۰ نفر,None,None
داده پردازی رویان , Royan,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
متدکس , Methodex,۰,معماری و عمران,۲ - ۱۰ نفر,methodex.co/,None
مهزاد , Mahzad,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
میراب , Mirab,۰,تولید و صنایع,۵۰۱ تا ۱۰۰۰ نفر,www.mirab-valves.com,None
راهکار آفرین پیدار , Peydar Co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
هامین اندیشه آژمان , Hamin Andisheh Ajman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه پزشکی درنیان , Doornian Medical Group,۰,خدمات درمانی، پزشکی و سلامت,۵۱ تا ۲۰۰ نفر,None,None
آریانا مهر , Ariana Mehr,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مرکز تخصصی زیبایی و پوست ضیغمی , Zeyghami Clinic,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
پارس مهان سیر , Pars Mehan Seir,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
خدمات بیمه‌ای کیا , Kya Insurance Co,۰,بیمه,۲ - ۱۰ نفر,www.ikya.ir,None
ثبت مهر , Mehr Branding,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
نت افراز ایرانیان , Netafraz Iranian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
آی تی بازار , itbazar.com,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.itbazar.com,None
فروآلیاژ کرمان , Kerman Ferroalloy,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
اکسیر نوین دانش ایران , exir-ac.ir,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.exir-ac.ir,None
آسمان  , Aseman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
گروه رسانه‌ای عبدی , Abdi Group,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
خبرگزاری اقتصادی ایران , Eco News,۰,رسانه و انتشارات,۱۱ تا ۵۰ نفر,www.econews.com,None
ویژن , Vijhen,۰,معماری و عمران,۲ - ۱۰ نفر,www.vijhen.com,None
فراز سلامت تن , Faraz Salamat Tan,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
اپریویو , AppReview,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,appreview.ir,None
موسسه دانش دندانپزشکی پیشگامان پارسه , Pishgaman-e-Parseh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
پژوهشگاه هوافضا , ARI,۰,مخابرات و ارتباطات (تلکام),۵۱ تا ۲۰۰ نفر,www.ari.ac.ir,None
داستانپ , Dastan App,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,dastanapp.ir,None
کناف ایران , Knauf Iran,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.knauf.ir,None
طلاچای , Tala Tea,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۵۱ تا ۲۰۰ نفر,None,None
سپند هنر , Sepandhonar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
آلباتروس , Albatros,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
کهربا , Kahroba,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
آرون , Aron,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,aronlife.com,None
تجارت حساب برساد , Tejarat Hesab Barsad,۰,مخابرات و ارتباطات (تلکام),۲ - ۱۰ نفر,None,None
پردیس , Pardis Co,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,None,None
ابرآروان , Arvan Cloud,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,arvancloud.com,None
الماس نشان , Almas Neshan,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.almasneshantour.com,None
گروه انفورماتیک تین , TINIT,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,software-crm.ir,None
رایان , Rayan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نومرز , Nomarz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
رژین , Rozhin,۰,کالای مصرفی و خوراکی,۱۱ تا ۵۰ نفر,None,None
خدمات شبکه آریستک , Aristec,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.aristec.net/employment,None
لحظه الکترونیک , Lahzeh Electronic Co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,lahzeh.com,None
رستوران البرز , Alborz Restaurant,۰,غذا و رستوران‌ها,۵۱ تا ۲۰۰ نفر,www.alborzrest.com,None
توسعه گروپ , TG,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.no-et.com,None
انتشارات ساد , Sad,۰,رسانه و انتشارات,۲ - ۱۰ نفر,nashresaad.ir,None
فروشگاه اینترنتی بیزآنلاین , B‌izonline,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,bizonline.ir,None
فناوران دانش آسیا , Fanavaranedanesheasia,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
همیار , Hamyar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,hamyar.cloud,None
کسب و‌کار نوین , Kasbokarnovin,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
فرا نقشه  , Fara Naghseh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.naghse.com,None
اروند سیر  , Arvand Seir,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,arvandseir.com,None
بیمه ملت- نمایندگی 7602 , Mellat Insurance ,۰,بیمه,۲ - ۱۰ نفر,None,None
آنامیس , Anamis,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سی تی کوتینت , ct.cotint,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
آژانس تبلیغاتی پر سفید  , Paresefid Advertising agency,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.paresefid.ir,None
نرم آفرین پویا , Narm Afarin Pouya,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
راه ابریشم , Silkwayclub,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,silkwayclub.ir,None
کهن , Kohan,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,kohankaran.com,None
صنایع غذایی تیدا , Tide,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
توسعه پارس , Pars Develop,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,parsdevelop.com,None
تیناب , Teanab,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,ushare.to,None
پلاس آکادمی , PLUS,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,iamplus.ir,None
لاستیک خوزستان , LKHO,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.khztire.com,None
مدرسه بادکنک آرایی , Balloon School,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.balloonschool.ir,None
ادکو , Edco,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,None,None
تیم نرم افزاری عقاب  , Eagle Software Team,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,eesssn.com,None
گالری آلبوم وحید , Albumvahid,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,albumvahid.com,None
بیت اند , BitAnd,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پردو , Pordo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,pordoweb.com,None
هلدینگ سازیران , Saziran Holding,۰,معماری و عمران,۵۱ تا ۲۰۰ نفر,www.SAZIRAN.com,None
فناور آریا , Fanavar Arya,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
شرکت معتبر تجهیزات پزشکی , Tajhizat Pezeshki,۰,خدمات درمانی، پزشکی و سلامت,۵۱ تا ۲۰۰ نفر,None,None
اسکان نمای پارسه , Eskan-Nama-Parseh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,snp724.ir,None
بازارهوشمند سوشیانت , SoshiaMall,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,soshiamall.ir,None
باتیس سپهر ایرانیان , Battis Co,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.battisco.com,None
