title_fa,title_en,open_jobs,category,company_size,company_site,year
ایران تابان , Iran Taban,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,irantaban.com,None
توسعه ساختمانی رایمندان , Raymandan,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
علاءالدین تراول , Alaedin Travel,۰,گردشگری و هتل‌ها,۵۱ تا ۲۰۰ نفر,alaedin.travel,None
هلدینگ داتیس , Datis Holding,۰,واردات و صادرات,۵۱ تا ۲۰۰ نفر,www.datisworldwide.com,None
رهبران فناوری رهنو , Rahnoo IT Ltd.,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,virtu.ir,None
دیتای رویایی , DDEC,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سی آر ام پاندا , Panda CRM,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کارا پرنیان شرق , KPS Company,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
تارا پارس البرز , Tara Pars Alborz,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,www.taraparsalborz.com,None
مركز تخصصي پرينت سه بعدي و كشت سلول , 3DPL,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,3dpl.ir,None
ويرا تدبير ورسان  , Viratadbir,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,Varsun.net,None
فن آوران , Fanavaran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
مهندسی افق داده ها ایرانیان , Ofogh Dadeha Iraniyan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.ofoghdadeha.com,None
نیک تک بهسازان کهن , Nik Tec Behsazan Kohan,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
پیک تابان نوین , Peyk Taban Novin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
توسعه فناوران آگرین , Tose Fanavaran Agrin,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
دفتر وکالت شفیع زاده , Law Office,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
ناریران , Nariran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کانون حسنات  , Kanoon Hasanat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kanonhasanat.ir,None
سیستم های نوین پارس , Systemhaye Novin Pars,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,None,None
رهامارکت , Rahamarket,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه صنعتى عابدى , Abedigroup,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,abedigroup.com,None
ساختمان خوب (خانه رویایی) , Sakhteman Khob,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
دی جی کام تک , Digicomtek,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),digicomtek.com,None
فراپرداز مهروماه , FarApp,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آرایشی بهداشتی نهال , Arayeshi Behdashti Nahal,۰,تبلیغات، بازاریابی و برندسازی,۵۱ تا ۲۰۰ نفر,None,None
وارنا , Varna,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پرسپولیس , Persepolis,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.persepolistour.ir,None
فراکوش گستر آریانا , Farakosh Gostar Aryana,۰,وکالت و حقوقی,۱۱ تا ۵۰ نفر,None,None
مجتمع قدوسی , Ghodosi,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
پایا پلاستیک پلیمر , Paya Plastic Polymer,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.payaindustries.com,None
رایت می , Write Me,۰,کامپیوتر، فناوری اطلاعات و اینترنت,بیش از ۱۰۰۰ نفر,www.writeme.ir,None
خدمات مسافرتی بنیامین پرواز , Benyamin Parvaz,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.benyaminparvaz.com/,None
گروه داستان , Dastan Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,dastanco.info,None
لایفیکس , lifiX,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گرافوس , Graphos,۰,معماری و عمران,۲ - ۱۰ نفر,www.graphos.ir,None
مهارآب , Maharab,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.damagostaran.ir,None
مطب دکتر نرسیس , Dr. Nersis,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
متا الکترونیک , Meta Electronic,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
لوازم خانگی والاکالا , Walakala,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,walakala.com,None
دقیقه , Statsminute,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.statsminute.ir,None
فودیل , Foodil,۰,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,www.foodil.com,None
موسسه حقوقی سعادت اندیشان , Saadat Andishan,۰,وکالت و حقوقی,۱۱ تا ۵۰ نفر,saadatandishan.ir,None
ساخت کو , Sakhtco,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
بام شميران , Bam Shemiran,۰,املاک و مستغلات,۲ - ۱۰ نفر,None,None
رویان گروپ , Royan Group,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,iqcard.ir,None
نوو , Noov,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
دژم , Dojam,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Dojam.ir,None
گروه بیمه ای چلنج , Challange Group,۰,بیمه,۲ - ۱۰ نفر,None,None
کارگزاری بیمه سایپا , Saipa Insurance Broker,۰,بیمه,۵۱ تا ۲۰۰ نفر,sib-co.ir,None
بین المللی پشتیبانی فرزانگان جاوید  , Farzangan Javid,۰,تبلیغات، بازاریابی و برندسازی,۵۱ تا ۲۰۰ نفر,farzaneganjavid.ir,None
حس وحدت , Hese Vahdat,۰,معماری و عمران,۲ - ۱۰ نفر,www.hvarc.ir,None
مشاوره مهندسی همکار صنایع , Hamkar Sanaye,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پیشگامان عصر داده پردازی , Pishgaman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.9099071515.com,None
دیسکانو , Diskano,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
رعد رباتیک  , Raad Robotic ,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,raadrobotic.com,None
استودیو پرنیان , Parnian Studio,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
توسعه بیمه , Touse Bimeh,۰,بیمه,۱۱ تا ۵۰ نفر,None,None
ناکسل , Noxel,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,noxel.com,None
بارکام , Barcom,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,barcom.ir,None
فناوران سلامت فردا , Fanavaran Salamat Farda,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
مهرگان تامین پارس , Mehrgan Tamin Pars,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.mehregantamin.com,None
رادین سیستم , Radin System,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.rsto.ir,None
آوای فناوری اطلاعات سلامت  , Ava Salamat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
ویترا , Vitra,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
آفرید , Afarid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.afarid.com,None
دیبا تجارت , Diba Tejarat,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
کهکشان وب شرق  , KWS,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
تارنما , Tarnama,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,tarnama.ir,None
نوآوران توسعه و تجارت , Noavaran Tosee Tejarat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
دات استودیو , DOT Studio,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,dotgraphic.ir,None
نوآوران دانش نوین , Noavaran Danesh Novin,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,novinelc.com,None
برنا پردازش  , BPM,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سیلک رود , SRA,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
پرشین تل , Persian Tel,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سنجاب , Sanjobs,۰,وکالت و حقوقی,۲ - ۱۰ نفر,sanjobs.ca,None
آرمان سامانه پویا پرداز , Arman Samaneh Pouya Pardaz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,armansamaneh.com,None
فناوری اطلاعات خبره , Expert IT Development,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,eitd.ir,None
خدمات ارزی تراپی , Trapay,۰,مالی و اعتباری,۲ - ۱۰ نفر,trapay.ir,None
آلفا وس , Alfa Vas,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
مپلاک , Maplak,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,maplak.com,None
ره همراه سديد , Rah Hamrah Sadid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آی‌بیک , IBIC,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ibic.ir,None
تک لاین , Tech Line,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.techline.ir,None
ایرانیان آتش دار , Iranian Atash Dar,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
سام اسپرت , Samsport,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
پارس ادوردز , Pars Adwords,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,parsadwords.com,None
بینالود پارسیان , Binalood Parsian,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲۰۱ تا ۵۰۰ نفر,None,None
ایران عسل , Iran Asal,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,iran-asal.ir,None
موسسه حقوقى اريكه دادبان , Arikeh Dadban,۰,وکالت و حقوقی,۲ - ۱۰ نفر,Www.arikehdadban.com,None
گروه آموزشی اندیشه گستر , Andishe Gostar,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
اینسایتل , Incytel Games,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.incytel.com,None
آسمان , Aseman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
دانش نوین , Danesh Novin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
توسعه مهندسی الماسواره دانش , Tose Mohandesi Almasvare Danesh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
رایان داده  , Rayan Data,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پگاس , Pegas,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۲ - ۱۰ نفر,pgas-investment.com,None
فهام , Faham,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,faham.co,None
نیک محضر اسپادانا , Nick Mahzar Ispadana,۰,نفت و گاز,۵۱ تا ۲۰۰ نفر,nickmahzar.com,None
داده پردازی سپیدرود , Sepid Data,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
دنا وب , Dena Web,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
هلدینگ گردشگری پارسیان  , Parsian Holding ,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.irtdp.com,None
اتو گالری سپهر , Otu Gallery Sepehr,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
بیمه پاسارگاد کد 65564 , Pasargad,۰,بیمه,۲ - ۱۰ نفر,pasargadinsurance.ir,None
بیابوم , Bia Boom,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.biaboom.com/,None
کاری نداره , Kari Nadare,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آیینه رسانه , Aeene Resane,۰,رسانه و انتشارات,۵۱ تا ۲۰۰ نفر,www.aeenehresaneh.com,None
فناوران مسیر سامانه , Masir Host,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,masirhost.com/,None
زرین سبز تکین , Zarrin Sabz Takin,۰,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,None,None
شبکه خدمات نوآوری بومرنگ , Boomerang,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,boomerangtt.com,None
فخر ایثار ایرانیان , Fakhr Isar Iraniyan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.fakhrisariran.com,None
محتوایار  , Mohtavayar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فراوب کار شریف , Faraweb Kar Sharif,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
بیمه پاسارگاد کد 62702 , insurance Pasargad,۰,بیمه,۵۰۱ تا ۱۰۰۰ نفر,None,None
کانون علمی نخبگان شریف , Nokhbegaan Sharif,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,nokhbesharif.ir,None
نپتون سیستم , Nepton System,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
محتوای همیشه سبز , Evergreen Content,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
متا آی‌دی , Metaid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,metaid.ir,None
گلدن فایل , Golden File,۰,املاک و مستغلات,۱۱ تا ۵۰ نفر,www.goldenfileco.com,None
سبز بنیان آرتین , Sabz Bonyan Artin,۰,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,None,None
نانا پخش پارس  , Nana Pakh Pars,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
فرانگار گستر , Faranegar Gostar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
املاک شیخ بهایی , Amlak Sheikh Bahaei,۰,املاک و مستغلات,۲ - ۱۰ نفر,None,None
سامان سینا , Saman Sina,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
میلسا , Milsa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,milsacms.com,None
دانوتو , Danvato,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Danvato.com,None
جی پی یو ریگ , Gpuring,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,gpurig.net,None
گروه صنعتی دنا , Dena Holding,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فناوری اطلاعات رهپویان شریف , RahPouyan Sharif,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
